definedIn,groupName,groupId,groupLen,name,offset,type,validParse,sourceLine
FromViewer,uc_monitor,52720,42,max_time_workqueue,8,UInt16,True,max_time_workqueue = _payload.getUnsignedShort(8);
FromViewer,uc_monitor,52720,42,max_time_task_b,10,UInt16,True,max_time_task_b = _payload.getUnsignedShort(10);
FromViewer,uc_monitor,52720,42,max_time_task_a,12,UInt16,True,max_time_task_a = _payload.getUnsignedShort(12);
FromViewer,uc_monitor,52720,42,max_time_task_c,14,UInt16,True,max_time_task_c = _payload.getUnsignedShort(14);
FromViewer,uc_monitor,52720,42,max_time_task_d,16,UInt16,True,max_time_task_d = _payload.getUnsignedShort(16);
FromViewer,uc_monitor,52720,42,uc_resv1,18,UInt16,True,uc_resv1 = _payload.getUnsignedShort(18);
FromViewer,uc_monitor,52720,42,stack_usage_irq_pcnt,20,UInt16,True,stack_usage_irq_pcnt = _payload.getUnsignedShort(20);
FromViewer,uc_monitor,52720,42,stack_usage_workqueue_pcnt,22,UInt16,True,stack_usage_workqueue_pcnt = _payload.getUnsignedShort(22);
FromViewer,uc_monitor,52720,42,stack_usage_b_pcnt,24,UInt16,True,stack_usage_b_pcnt = _payload.getUnsignedShort(24);
FromViewer,uc_monitor,52720,42,stack_usage_a_pcnt,26,UInt16,True,stack_usage_a_pcnt = _payload.getUnsignedShort(26);
FromViewer,uc_monitor,52720,42,stack_usage_c_pcnt,28,UInt16,True,stack_usage_c_pcnt = _payload.getUnsignedShort(28);
FromViewer,uc_monitor,52720,42,stack_usage_d_pcnt,30,UInt16,True,stack_usage_d_pcnt = _payload.getUnsignedShort(30);
FromViewer,uc_monitor,52720,42,uc_resv2,32,UInt16,True,uc_resv2 = _payload.getUnsignedShort(32);
FromViewer,uc_monitor,52720,42,pend_cnt_a,34,UInt16,True,pend_cnt_a = _payload.getUnsignedShort(34);
FromViewer,uc_monitor,52720,42,pend_cnt_b,36,UInt16,True,pend_cnt_b = _payload.getUnsignedShort(36);
FromViewer,uc_monitor,52720,42,pend_cnt_c,38,UInt16,True,pend_cnt_c = _payload.getUnsignedShort(38);
FromViewer,uc_monitor,52720,42,pend_cnt_d,40,UInt16,True,pend_cnt_d = _payload.getUnsignedShort(40);
FromViewer,usonic,16,4,usonic_h,0,short,True,usonic_h = _payload.getShort(0);
FromViewer,usonic,16,4,usonic_flag,2,byte,True,usonic_flag = _payload.getUnsignedByte(2);
FromViewer,usonic,16,4,usonic_cnt,3,byte,True,usonic_cnt = _payload.getUnsignedByte(3);
FromViewer,vincent,32771,240,vincent_debug_data0,0,float,True,vincent_debug_data0 = _payload.getFloat(0);
FromViewer,vincent,32771,240,vincent_debug_data1,4,float,True,vincent_debug_data1 = _payload.getFloat(4);
FromViewer,vincent,32771,240,vincent_debug_data2,8,float,True,vincent_debug_data2 = _payload.getFloat(8);
FromViewer,vincent,32771,240,vincent_debug_data3,12,float,True,vincent_debug_data3 = _payload.getFloat(12);
FromViewer,vincent,32771,240,vincent_debug_data4,16,float,True,vincent_debug_data4 = _payload.getFloat(16);
FromViewer,vincent,32771,240,vincent_debug_data5,20,float,True,vincent_debug_data5 = _payload.getFloat(20);
FromViewer,vincent,32771,240,vincent_debug_data6,24,float,True,vincent_debug_data6 = _payload.getFloat(24);
FromViewer,vincent,32771,240,vincent_debug_data7,28,float,True,vincent_debug_data7 = _payload.getFloat(28);
FromViewer,vincent,32771,240,vincent_debug_data8,32,float,True,vincent_debug_data8 = _payload.getFloat(32);
FromViewer,vincent,32771,240,vincent_debug_data9,36,float,True,vincent_debug_data9 = _payload.getFloat(36);
FromViewer,vincent,32771,240,vincent_debug_data10,40,float,True,vincent_debug_data10 = _payload.getFloat(40);
FromViewer,vincent,32771,240,vincent_debug_data11,44,float,True,vincent_debug_data11 = _payload.getFloat(44);
FromViewer,vincent,32771,240,vincent_debug_data12,48,float,True,vincent_debug_data12 = _payload.getFloat(48);
FromViewer,vincent,32771,240,vincent_debug_data13,52,float,True,vincent_debug_data13 = _payload.getFloat(52);
FromViewer,vincent,32771,240,vincent_debug_data14,56,float,True,vincent_debug_data14 = _payload.getFloat(56);
FromViewer,vincent,32771,240,vincent_debug_data15,60,float,True,vincent_debug_data15 = _payload.getFloat(60);
FromViewer,vincent,32771,240,vincent_debug_data16,64,float,True,vincent_debug_data16 = _payload.getFloat(64);
FromViewer,vincent,32771,240,vincent_debug_data17,68,float,True,vincent_debug_data17 = _payload.getFloat(68);
FromViewer,vincent,32771,240,vincent_debug_data18,72,float,True,vincent_debug_data18 = _payload.getFloat(72);
FromViewer,vincent,32771,240,vincent_debug_data19,76,float,True,vincent_debug_data19 = _payload.getFloat(76);
FromViewer,vincent,32771,240,vincent_debug_data20,80,float,True,vincent_debug_data20 = _payload.getFloat(80);
FromViewer,vincent,32771,240,vincent_debug_data21,84,float,True,vincent_debug_data21 = _payload.getFloat(84);
FromViewer,vincent,32771,240,vincent_debug_data22,88,float,True,vincent_debug_data22 = _payload.getFloat(88);
FromViewer,vincent,32771,240,vincent_debug_data23,92,float,True,vincent_debug_data23 = _payload.getFloat(92);
FromViewer,vincent,32771,240,vincent_debug_data24,96,float,True,vincent_debug_data24 = _payload.getFloat(96);
FromViewer,vincent,32771,240,vincent_debug_data25,100,float,True,vincent_debug_data25 = _payload.getFloat(100);
FromViewer,vincent,32771,240,vincent_debug_data26,104,float,True,vincent_debug_data26 = _payload.getFloat(104);
FromViewer,vincent,32771,240,vincent_debug_data27,108,float,True,vincent_debug_data27 = _payload.getFloat(108);
FromViewer,vincent,32771,240,vincent_debug_data28,112,float,True,vincent_debug_data28 = _payload.getFloat(112);
FromViewer,vincent,32771,240,vincent_debug_data29,116,float,True,vincent_debug_data29 = _payload.getFloat(116);
FromViewer,vincent,32771,240,vincent_debug_data30,120,float,True,vincent_debug_data30 = _payload.getFloat(120);
FromViewer,vincent,32771,240,vincent_debug_data31,124,float,True,vincent_debug_data31 = _payload.getFloat(124);
FromViewer,vincent,32771,240,vincent_debug_data32,128,float,True,vincent_debug_data32 = _payload.getFloat(128);
FromViewer,vincent,32771,240,vincent_debug_data33,132,float,True,vincent_debug_data33 = _payload.getFloat(132);
FromViewer,vincent,32771,240,vincent_debug_data34,136,float,True,vincent_debug_data34 = _payload.getFloat(136);
FromViewer,vincent,32771,240,vincent_debug_data35,140,float,True,vincent_debug_data35 = _payload.getFloat(140);
FromViewer,vincent,32771,240,vincent_debug_data36,144,float,True,vincent_debug_data36 = _payload.getFloat(144);
FromViewer,vincent,32771,240,vincent_debug_data37,148,float,True,vincent_debug_data37 = _payload.getFloat(148);
FromViewer,vincent,32771,240,vincent_debug_data38,152,float,True,vincent_debug_data38 = _payload.getFloat(152);
FromViewer,vincent,32771,240,vincent_debug_data39,156,float,True,vincent_debug_data39 = _payload.getFloat(156);
FromViewer,vincent,32771,240,vincent_debug_data40,160,float,True,vincent_debug_data40 = _payload.getFloat(160);
FromViewer,vincent,32771,240,vincent_debug_data41,164,float,True,vincent_debug_data41 = _payload.getFloat(164);
FromViewer,vincent,32771,240,vincent_debug_data42,168,float,True,vincent_debug_data42 = _payload.getFloat(168);
FromViewer,vincent,32771,240,vincent_debug_data43,172,float,True,vincent_debug_data43 = _payload.getFloat(172);
FromViewer,vincent,32771,240,vincent_debug_data44,176,float,True,vincent_debug_data44 = _payload.getFloat(176);
FromViewer,vincent,32771,240,vincent_debug_data45,180,float,True,vincent_debug_data45 = _payload.getFloat(180);
FromViewer,vincent,32771,240,vincent_debug_data46,184,float,True,vincent_debug_data46 = _payload.getFloat(184);
FromViewer,vincent,32771,240,vincent_debug_data47,188,float,True,vincent_debug_data47 = _payload.getFloat(188);
FromViewer,vincent,32771,240,vincent_debug_data48,192,float,True,vincent_debug_data48 = _payload.getFloat(192);
FromViewer,vincent,32771,240,vincent_debug_data49,196,float,True,vincent_debug_data49 = _payload.getFloat(196);
FromViewer,vincent,32771,240,vincent_debug_data50,200,float,True,vincent_debug_data50 = _payload.getFloat(200);
FromViewer,vincent,32771,240,vincent_debug_data51,204,float,True,vincent_debug_data51 = _payload.getFloat(204);
FromViewer,vincent,32771,240,vincent_debug_data52,208,float,True,vincent_debug_data52 = _payload.getFloat(208);
FromViewer,vincent,32771,240,vincent_debug_data53,212,float,True,vincent_debug_data53 = _payload.getFloat(212);
FromViewer,vincent,32771,240,vincent_debug_data54,216,float,True,vincent_debug_data54 = _payload.getFloat(216);
FromViewer,vincent,32771,240,vincent_debug_data55,220,float,True,vincent_debug_data55 = _payload.getFloat(220);
FromViewer,vincent,32771,240,vincent_debug_data56,224,float,True,vincent_debug_data56 = _payload.getFloat(224);
FromViewer,vincent,32771,240,vincent_debug_data57,228,float,True,vincent_debug_data57 = _payload.getFloat(228);
FromViewer,vincent,32771,240,vincent_debug_data58,232,float,True,vincent_debug_data58 = _payload.getFloat(232);
FromViewer,vincent,32771,240,vincent_debug_data59,236,float,True,vincent_debug_data59 = _payload.getFloat(236);
FromViewer,waypoint_debug,160,4,wp_mission_status,0,byte,True,wp_mission_status = _payload.getUnsignedByte(0);
FromViewer,waypoint_debug,160,4,wp_cur_num,1,byte,True,wp_cur_num = _payload.getUnsignedByte(1);
FromViewer,waypoint_debug,160,4,wp_tgt_vel,2,UInt16,True,wp_tgt_vel = _payload.getUnsignedShort(2);
FromViewer,wp_curve,150,33,px,0,float,True,px = _payload.getFloat(0);
FromViewer,wp_curve,150,33,py,4,float,True,py = _payload.getFloat(4);
FromViewer,wp_curve,150,33,pz,8,float,True,pz = _payload.getFloat(8);
FromViewer,wp_curve,150,33,vx,12,float,True,vx = _payload.getFloat(12);
FromViewer,wp_curve,150,33,vy,16,float,True,vy = _payload.getFloat(16);
FromViewer,wp_curve,150,33,vz,20,float,True,vz = _payload.getFloat(20);
FromViewer,wp_curve,150,33,v_norm,24,float,True,v_norm = _payload.getFloat(24);
FromViewer,wp_curve,150,33,T,28,float,True,T = _payload.getFloat(28);
FromViewer,wp_curve,150,33,wp_state,32,byte,True,wp_state = _payload.getUnsignedByte(32);
String,RecDefs,65533,-1,payloadString,0,string,True,payloadString = _payload.getString();
String,RecFlyLog,32768,-1,payloadString,0,string,True,payloadString = _payload.getCleanString();
String,Sys_cfg,65535,-1,payloadString,0,string,True,payloadString = _payload.getString();
String,Sys_cfg,65535,-1,convertDat.cloPS.println(_payload.getCleanString());,0,string,True,convertDat.cloPS.println(_payload.getCleanString());
DatConRecs,unk,0,0,longitude,0,double,False,longitude = Math.toDegrees(payloadBB.getDouble(0));
DatConRecs,unk,0,0,latitude,8,double,False,latitude = Math.toDegrees(payloadBB.getDouble(8));
DatConRecs,unk,0,0,relativeHeight,16,short,False,relativeHeight = ((float) (payloadBB.getShort(16))) / 10f;
DatConRecs,unk,0,0,pitch,24,short,False,pitch = ((float) (payloadBB.getShort(24))) / 10f;
DatConRecs,unk,0,0,roll,26,short,False,roll = ((float) (payloadBB.getShort(26))) / 10f;
DatConRecs,unk,0,0,yaw,28,short,False,yaw = ((float) (payloadBB.getShort(28))) / 10f;
DatConRecs,unk,0,0,word32,32,int,False,word32 = payloadBB.getInt(32);
DatConRecs,unk,0,0,flightTime,42,short,False,flightTime = payloadBB.getShort(42) * 100;
DatConRecs,unk,0,0,date,0,UInt32,False,date = _payload.getUnsignedInt(0);
DatConRecs,unk,0,0,time,4,UInt32,False,time = _payload.getUnsignedInt(4);
DatConRecs,unk,0,0,LongP,8,int,False,LongP = ((double) _payload.getInt(8)) / 1.0E7;
DatConRecs,unk,0,0,LatP,12,int,False,LatP = ((double) _payload.getInt(12)) / 1.0E7;
DatConRecs,unk,0,0,heightMSL,16,int,False,heightMSL = ((float) _payload.getInt(16)) / 1000.0f;
DatConRecs,unk,0,0,velN,20,float,False,velN = _payload.getFloat(20) / 100.0f;
DatConRecs,unk,0,0,velE,24,float,False,velE = _payload.getFloat(24) / 100.0f;
DatConRecs,unk,0,0,velD,28,float,False,velD = _payload.getFloat(28) / 100.0f;
DatConRecs,unk,0,0,hdop,32,float,False,hdop = _payload.getFloat(32);
DatConRecs,unk,0,0,pdop,36,float,False,pdop = _payload.getFloat(36);
DatConRecs,unk,0,0,hacc,40,float,False,hacc = _payload.getFloat(40);
DatConRecs,unk,0,0,sacc,44,float,False,sacc = _payload.getFloat(44);
DatConRecs,unk,0,0,numGPS,56,UInt32,False,numGPS = _payload.getUnsignedInt(56);
DatConRecs,unk,0,0,numGLN,60,UInt32,False,numGLN = _payload.getUnsignedInt(60);
DatConRecs,unk,0,0,numSV,64,UInt16,False,numSV = _payload.getUnsignedShort(64);
DatConRecs,unk,0,0,xorArray[i],0,byte,False,xorArray[i] = (byte) (datFile.getByte(start + i) ^ xorKey);
DatConRecs,unk,0,0,printStream.print(":Shrt " + BB.getShort(i) + " :UShrt ",0,short,False,printStream.print(":Shrt " + BB.getShort(i) + " :UShrt "
DatConRecs,unk,0,0,printStream.print(" :I " + BB.getInt(i) + " :UI ",0,int,False,printStream.print(" :I " + BB.getInt(i) + " :UI "
DatConRecs,unk,0,0,+ getUnsignedInt(i) + " :F " + BB.getFloat(i));,0,float,False,+ getUnsignedInt(i) + " :F " + BB.getFloat(i));
DatConRecs,unk,0,0," :L " + BB.getLong(i) + " :D " + BB.getDouble(i));,0,double,False," :L " + BB.getLong(i) + " :D " + BB.getDouble(i));
DatConRecs,unk,0,0,return BB.getFloat(index);,0,float,False,return BB.getFloat(index);
DatConRecs,unk,0,0,return BB.getShort(index);,0,short,False,return BB.getShort(index);
DatConRecs,unk,0,0,return BB.getInt(index);,0,int,False,return BB.getInt(index);
DatConRecs,unk,0,0,return BB.getDouble(index);,0,double,False,return BB.getDouble(index);
DatConRecs,unk,0,0,X1,0,float,False,double X1 = BB.getFloat(i);
DatConRecs,unk,0,0,X2,0,float,False,double X2 = BB.getFloat(i + 4);
DatConRecs,unk,0,0,X3,0,float,False,double X3 = BB.getFloat(i + 8);
DatConRecs,unk,0,0,X4,0,float,False,double X4 = BB.getFloat(i + 12);
DatConRecs,unk,0,0,number1,0,double,False,double number1 = BB.getDouble(i);
DatConRecs,unk,0,0,number2,0,double,False,double number2 = BB.getDouble(i + 8);
DatConRecs,unk,0,0,number1,0,double,False,double number1 = BB.getDouble(i);
DatConRecs,unk,0,0,number2,0,double,False,double number2 = BB.getDouble(i + 8);
DatConRecs,unk,0,0,long number1,0,int,False,long number1 = BB.getInt(i);
DatConRecs,unk,0,0,long number2,0,int,False,long number2 = BB.getInt(i + 4);
DatConRecs,RecBatt,17,45,volt[i],0,short,False,volt[i] = (float) (((float) (payloadBB.getShort(18 + (2 * i))))
DatConRecs,unk,0,0,longRad,0,double,False,longRad = payloadBB.getDouble(0);
DatConRecs,unk,0,0,latRad,8,double,False,latRad = payloadBB.getDouble(8);
DatConRecs,unk,0,0,baroRaw,16,float,False,baroRaw = payloadBB.getFloat(16);
DatConRecs,unk,0,0,accelX,20,float,False,accelX = payloadBB.getFloat(20);
DatConRecs,unk,0,0,accelY,24,float,False,accelY = payloadBB.getFloat(24);
DatConRecs,unk,0,0,accelZ,28,float,False,accelZ = payloadBB.getFloat(28);
DatConRecs,unk,0,0,gyroX,32,float,False,gyroX = (float) Math.toDegrees(payloadBB.getFloat(32));
DatConRecs,unk,0,0,gyroY,36,float,False,gyroY = (float) Math.toDegrees(payloadBB.getFloat(36));
DatConRecs,unk,0,0,gyroZ,40,float,False,gyroZ = (float) Math.toDegrees(payloadBB.getFloat(40));
DatConRecs,unk,0,0,baroSmooth,44,float,False,baroSmooth = payloadBB.getFloat(44);
DatConRecs,unk,0,0,quatW,48,float,False,quatW = payloadBB.getFloat(48);
DatConRecs,unk,0,0,quatX,52,float,False,quatX = payloadBB.getFloat(52);
DatConRecs,unk,0,0,quatY,56,float,False,quatY = payloadBB.getFloat(56);
DatConRecs,unk,0,0,quatZ,60,float,False,quatZ = payloadBB.getFloat(60);
DatConRecs,unk,0,0,ag_X,64,float,False,ag_X = payloadBB.getFloat(64);
DatConRecs,unk,0,0,ag_Y,68,float,False,ag_Y = payloadBB.getFloat(68);
DatConRecs,unk,0,0,ag_Z,72,float,False,ag_Z = payloadBB.getFloat(72);
DatConRecs,unk,0,0,velN,76,float,False,velN = payloadBB.getFloat(76);
DatConRecs,unk,0,0,velE,80,float,False,velE = payloadBB.getFloat(80);
DatConRecs,unk,0,0,velD,84,float,False,velD = payloadBB.getFloat(84);
DatConRecs,unk,0,0,gb_X,88,float,False,gb_X = payloadBB.getFloat(88);
DatConRecs,unk,0,0,gb_Y,92,float,False,gb_Y = payloadBB.getFloat(92);
DatConRecs,unk,0,0,gb_Z,96,float,False,gb_Z = payloadBB.getFloat(96);
DatConRecs,unk,0,0,magX,100,short,False,magX = payloadBB.getShort(100);
DatConRecs,unk,0,0,magY,102,short,False,magY = payloadBB.getShort(102);
DatConRecs,unk,0,0,magZ,104,short,False,magZ = payloadBB.getShort(104);
DatConRecs,unk,0,0,imuTemp,106,short,False,imuTemp = (payloadBB.getShort(106)) / 100.0;
DatConRecs,unk,0,0,i2,108,short,False,i2 = payloadBB.getShort(108);
DatConRecs,unk,0,0,i3,110,short,False,i3 = payloadBB.getShort(110);
DatConRecs,unk,0,0,i4,112,short,False,i4 = payloadBB.getShort(112);
DatConRecs,unk,0,0,i5,114,short,False,i5 = payloadBB.getShort(114);
DatConRecs,unk,0,0,longRad,0,double,False,longRad = payloadBB.getDouble(0);
DatConRecs,unk,0,0,latRad,8,double,False,latRad = payloadBB.getDouble(8);
DatConRecs,unk,0,0,baroRaw,16,float,False,baroRaw = payloadBB.getFloat(16);
DatConRecs,unk,0,0,accelX,20,float,False,accelX = payloadBB.getFloat(20);
DatConRecs,unk,0,0,accelY,24,float,False,accelY = payloadBB.getFloat(24);
DatConRecs,unk,0,0,accelZ,28,float,False,accelZ = payloadBB.getFloat(28);
DatConRecs,unk,0,0,gyroX,32,float,False,gyroX = (float) Math.toDegrees(payloadBB.getFloat(32));
DatConRecs,unk,0,0,gyroY,36,float,False,gyroY = (float) Math.toDegrees(payloadBB.getFloat(36));
DatConRecs,unk,0,0,gyroZ,40,float,False,gyroZ = (float) Math.toDegrees(payloadBB.getFloat(40));
DatConRecs,unk,0,0,baroSmooth,44,float,False,baroSmooth = payloadBB.getFloat(44);
DatConRecs,unk,0,0,quatW,48,float,False,quatW = payloadBB.getFloat(48);
DatConRecs,unk,0,0,quatX,52,float,False,quatX = payloadBB.getFloat(52);
DatConRecs,unk,0,0,quatY,56,float,False,quatY = payloadBB.getFloat(56);
DatConRecs,unk,0,0,quatZ,60,float,False,quatZ = payloadBB.getFloat(60);
DatConRecs,unk,0,0,ag_X,64,float,False,ag_X = payloadBB.getFloat(64);
DatConRecs,unk,0,0,ag_Y,68,float,False,ag_Y = payloadBB.getFloat(68);
DatConRecs,unk,0,0,ag_Z,72,float,False,ag_Z = payloadBB.getFloat(72);
DatConRecs,unk,0,0,velN,76,float,False,velN = payloadBB.getFloat(76);
DatConRecs,unk,0,0,velE,80,float,False,velE = payloadBB.getFloat(80);
DatConRecs,unk,0,0,velD,84,float,False,velD = payloadBB.getFloat(84);
DatConRecs,unk,0,0,gb_X,88,float,False,gb_X = payloadBB.getFloat(88);
DatConRecs,unk,0,0,gb_Y,92,float,False,gb_Y = payloadBB.getFloat(92);
DatConRecs,unk,0,0,gb_Z,96,float,False,gb_Z = payloadBB.getFloat(96);
DatConRecs,unk,0,0,magX,100,short,False,magX = payloadBB.getShort(100);
DatConRecs,unk,0,0,magY,102,short,False,magY = payloadBB.getShort(102);
DatConRecs,unk,0,0,magZ,104,short,False,magZ = payloadBB.getShort(104);
DatConRecs,unk,0,0,imuTemp,106,short,False,imuTemp = (payloadBB.getShort(106)) / 100.0;
DatConRecs,unk,0,0,i2,108,short,False,i2 = payloadBB.getShort(108);
DatConRecs,unk,0,0,i3,110,short,False,i3 = payloadBB.getShort(110);
DatConRecs,unk,0,0,i4,112,short,False,i4 = payloadBB.getShort(112);
DatConRecs,unk,0,0,i5,114,short,False,i5 = payloadBB.getShort(114);
DatConRecs,unk,0,0,cpu_usage_pcnt,0,UInt16,False,cpu_usage_pcnt = _payload.getUnsignedShort(0);
DatConRecs,unk,0,0,cpu_usage_task_b_pcnt,2,UInt16,False,cpu_usage_task_b_pcnt = _payload.getUnsignedShort(2);
DatConRecs,unk,0,0,cpu_usage_task_a_pcnt,4,UInt16,False,cpu_usage_task_a_pcnt = _payload.getUnsignedShort(4);
DatConRecs,unk,0,0,uc_resv0,6,UInt16,False,uc_resv0 = _payload.getUnsignedShort(6);
DatConRecs,unk,0,0,max_time_workqueue,8,UInt16,False,max_time_workqueue = _payload.getUnsignedShort(8);
DatConRecs,unk,0,0,max_time_task_b,10,UInt16,False,max_time_task_b = _payload.getUnsignedShort(10);
DatConRecs,unk,0,0,max_time_task_a,12,UInt16,False,max_time_task_a = _payload.getUnsignedShort(12);
DatConRecs,unk,0,0,max_time_task_c,14,UInt16,False,max_time_task_c = _payload.getUnsignedShort(14);
DatConRecs,unk,0,0,max_time_task_d,16,UInt16,False,max_time_task_d = _payload.getUnsignedShort(16);
DatConRecs,unk,0,0,uc_resv1,18,UInt16,False,uc_resv1 = _payload.getUnsignedShort(18);
DatConRecs,unk,0,0,stack_usage_irq_pcnt,20,UInt16,False,stack_usage_irq_pcnt = _payload.getUnsignedShort(20);
DatConRecs,unk,0,0,stack_usage_workqueue_pcnt,22,UInt16,False,stack_usage_workqueue_pcnt = _payload.getUnsignedShort(22);
DatConRecs,unk,0,0,stack_usage_b_pcnt,24,UInt16,False,stack_usage_b_pcnt = _payload.getUnsignedShort(24);
DatConRecs,unk,0,0,stack_usage_a_pcnt,26,UInt16,False,stack_usage_a_pcnt = _payload.getUnsignedShort(26);
DatConRecs,unk,0,0,stack_usage_c_pcnt,28,UInt16,False,stack_usage_c_pcnt = _payload.getUnsignedShort(28);
DatConRecs,unk,0,0,stack_usage_d_pcnt,30,UInt16,False,stack_usage_d_pcnt = _payload.getUnsignedShort(30);
DatConRecs,unk,0,0,uc_resv2,32,UInt16,False,uc_resv2 = _payload.getUnsignedShort(32);
DatConRecs,unk,0,0,pend_cnt_a,34,UInt16,False,pend_cnt_a = _payload.getUnsignedShort(34);
DatConRecs,unk,0,0,pend_cnt_b,36,UInt16,False,pend_cnt_b = _payload.getUnsignedShort(36);
DatConRecs,unk,0,0,pend_cnt_c,38,UInt16,False,pend_cnt_c = _payload.getUnsignedShort(38);
DatConRecs,unk,0,0,pend_cnt_d,40,UInt16,False,pend_cnt_d = _payload.getUnsignedShort(40);
DatConRecs,unk,0,0,payloadString,0,string,False,payloadString = _payload.getString();
